form	lemma	POS	morph
རྒྱ་གར་	རྒྱ་གར་	PROPN
དགག་པ་	དགག་པ་	VERB
འགྲུབ་བོ་	འགྲུབ་བོ་	VERB
ཞེ་ན་	ཅེ་ན་	PART
།		PUNCT
དུས་གསུམ་	དུས་གསུམ་	OTHER
གྱི་	གི་	PART
བརྟག་པ་	བརྟག་པ་	VERB
འི་	གི་	PART
དོན་	དོན་	NOUN
མཚུངས་པ་	མཚུངས་པ་	VERB
ཉིད་	ཉིད་	DET
གྲུབ་པ་	གྲུབ་པ་	VERB
ན་	ན་	ADP
ཚད་མ་	ཚད་མ་	NOUN
དང་	དང་	NO_POS
གཞལ་བྱ་	གཞལ་བྱ་	NOUN
གྲུབ་པ་	གྲུབ་པ་	VERB
འང་	ཀྱང་	PART
མི་	མི་	PART
འདྲ་བ་	འདྲ་བ་	VERB
ཉིད་	ཉིད་	DET
བརྗོད་	བརྗོད་	VERB
དགོས་	དགོས་	VERB
སོ་	སོ་	PART
། །		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
དགག་པ་	དགག་པ་	VERB
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
འགོག་པ་	འགོག་པ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
དེ་དུས་	དེ་དུས་	PRON
གསུམ་	གསུམ་	NUM
དུ་མ་	དུ་མ་	ADJ
གྲུབ་པ་	གྲུབ་པ་	VERB
ན་	ན་	ADP
དེ་ལྟ་	དེ་ལྟ་	NO_POS
ཡིན་	ཡིན་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
འགག་པ་	འགག་པ་	VERB
ཡང་	ཀྱང་	PART
མི་	མི་	PART
འགྲུབ་བོ་	འགྲུབ་བོ་	VERB
ཞེ་ན་	ཅེ་ན་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
དགག་པ་	དགག་པ་	VERB
ར་	ལ་	PART
གྲུབ་	གྲུབ་	VERB
ན་	ན་	ADP
ཚད་མ་	ཚད་མ་	NOUN
དང་	དང་	NO_POS
གཞལ་བྱ་	གཞལ་བྱ་	NOUN
ཡང་	ཀྱང་	PART
གྲུབ་བོ་	གྲུབ་བོ་	VERB
ཟེར་བ་	ཟེར་བ་	VERB
ནི་	ནི་	NO_POS
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
སྔ་	སྔ་	NOUN
ཁ་	ཁ་	PRON
ས་	གིས་	PART
བླངས་པ་	བླངས་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
དུས་གསུམ་	དུས་གསུམ་	OTHER
གྱི་	གི་	PART
བརྟག་པ་	བརྟག་པ་	VERB
ས་	གིས་	PART
དགག་པ་	དགག་པ་	VERB
ས་	གིས་	PART
ན་	ན་	ADP
ཚད་མ་	ཚད་མ་	NOUN
དང་	དང་	NO_POS
གཞལ་བྱ་	གཞལ་བྱ་	NOUN
དག་	དག་	DET
གོ་	གོ་	VERB
ཞེ་	ཅེས་	PART
སྨྲས་པ་	སྨྲས་པ་	VERB
དེ་	དེ་	DET
ནི་	ནི་	NO_POS
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
"།

།"		PUNCT
གང་	གང་	NO_POS
ལ་	ལ་	ADP
ས་	གིས་	PART
ཤེ་ན་	ཅེ་ན་	PART
།		PUNCT
སྔ་	སྔ་	NOUN
ཁ་	ཁ་	PRON
ས་	གིས་	PART
བླངས་པ་	བླངས་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
ཏེ་	སྟེ་	PART
།		PUNCT
སྔ་	སྔ་	NOUN
ཉིད་	ཉིད་	DET
ཁྱོད་	ཁྱོད་	PRON
ཀྱིས་	གིས་	PART
ཚད་མ་	ཚད་མ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
གཞལ་བྱ་	གཞལ་བྱ་	NOUN
དག་	དག་	DET
དུས་གསུམ་	དུས་གསུམ་	OTHER
དུ་མ་	དུ་མ་	ADJ
གྲུབ་བོ་	གྲུབ་བོ་	VERB
ཞེ་	ཅེས་	PART
ཁ་	ཁ་	PRON
ས་	གིས་	PART
བླངས་པ་	བླངས་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	NOUN
ན་	ནས་	PART
ནི་	ནི་	NO_POS
འདི་	འདི་	DET
སྐྱོན་	སྐྱོན་	NOUN
བྱུང་བ་	བྱུང་བ་	VERB
མཐོང་	མཐོང་	VERB
ན་	ནས་	PART
།		PUNCT
དེ་	དེ་	DET
ས་	གིས་	PART
འཇིག་པ་	འཇིག་པ་	VERB
ས་	གིས་	PART
འགག་པ་	འགག་པ་	VERB
ཡང་	ཀྱང་	PART
མི་	མི་	PART
འགྲུབ་བོ་	འགྲུབ་བོ་	VERB
ཞེ་	ཅེས་	PART
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
བརྟགས་	བརྟགས་	VERB
ཏེ་	སྟེ་	PART
སྨྲས་པ་	སྨྲས་པ་	VERB
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
གལ་ཏེ་	གལ་ཏེ་	NO_POS
ཚད་མ་	ཚད་མ་	NOUN
དང་	དང་	NO_POS
གཞལ་བྱ་	གཞལ་བྱ་	NOUN
དག་མ་	དག་མ་	NO_POS
གྲུབ་པ་	གྲུབ་པ་	VERB
ར་	ལ་	PART
ཁ་	ཁ་	PRON
ས་	གིས་	PART
བླངས་པ་	བླངས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ན་	ན་	ADP
ནི་	ནི་	NO_POS
ཁ་	ཁ་	PRON
ས་	གིས་	PART
བླངས་པ་	བླངས་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
དུས་མཉམ་པ་	དུས་མཉམ་པ་	ADV
ཁོ་ན་	ཁོ་ན་	DET
ར་	ལ་	PART
རྩོད་པ་	རྩོད་པ་	VERB
རྫོགས་པ་	རྫོགས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
ཇི་ལྟ་	ཇི་ལྟ་	ADJ
ཞེ་ན་	ཅེ་ན་	PART
།		PUNCT
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
ཚིམ་པ་	ཚིམ་པ་	VERB
ལྷ་	ལྷ་	NOUN
རྣམས་	རྣམས་	DET
དགའ་བ་	དགའ་བ་	VERB
ཁྱོད་	ཁྱོད་	PRON
ཀྱིས་	གིས་	PART
གང་	གང་	NO_POS
གི་	གི་	PART
ཚེ་	ཚེ་	NOUN
ཁོ་ན་	ཁོ་ན་	DET
ར་	ལ་	PART
ཚད་མ་	ཚད་མ་	NOUN
དང་	དང་	NO_POS
གཞལ་བྱ་	གཞལ་བྱ་	NOUN
དག་	དག་	DET
དུས་གསུམ་	དུས་གསུམ་	OTHER
དུ་མ་	དུ་མ་	ADJ
གྲུབ་པ་	གྲུབ་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ན་	ན་	ADP
དགག་པ་	དགག་པ་	VERB
དང་	དང་	NO_POS
འགོག་པ་	འགོག་པ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
འི་	གི་	PART
ཚིག་	ཚིག་	NOUN
ཀྱང་	ཀྱང་	PART
མ་	མ་	PART
གྲུབ་བོ་	གྲུབ་བོ་	VERB
ཞེ་	ཅེས་	PART
སྨྲས་པ་	སྨྲས་པ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
དེ་	དེ་	DET
འི་	གི་	PART
ཚེ་	ཚེ་	NOUN
ཁོ་ན་	ཁོ་ན་	DET
ར་	ལ་	PART
རང་	རང་	PRON
གི་	གི་	PART
སྐྱོན་	སྐྱོན་	NOUN
སྤང་བ་	སྤང་བ་	VERB
ར་	ལ་	PART
འདོད་པ་	འདོད་པ་	VERB
ཁྱོད་	ཁྱོད་	PRON
ཀྱིས་	གིས་	PART
ཚད་མ་	ཚད་མ་	NOUN
དང་	དང་	NO_POS
གཞལ་བྱ་	གཞལ་བྱ་	NOUN
དག་	དག་	DET
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
ཁ་	ཁ་	PRON
ས་	གིས་	PART
བླངས་པ་	བླངས་པ་	VERB
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
ནམ་	ནམ་	PRON
།		PUNCT
ཚད་མ་	ཚད་མ་	NOUN
དང་	དང་	NO_POS
གཞལ་བྱ་	གཞལ་བྱ་	NOUN
དག་	དག་	DET
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
འགག་པ་	འགག་པ་	VERB
འདི་	འདི་	DET
གང་ཡིན་	གང་ཡིན་	NO_POS
ཞེ་	ཅེས་	PART
སྨྲ་བ་	སྨྲ་བ་	VERB
ར་	ལ་	PART
བྱེད་	བྱེད་	VERB
།		PUNCT
གང་	གང་	NO_POS
གི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
ཚད་མ་	ཚད་མ་	NOUN
དང་	དང་	NO_POS
གཞལ་བྱ་	གཞལ་བྱ་	NOUN
དག་	དག་	DET
མེད་པ་	མེད་པ་	VERB
དེ་	དེ་	DET
ཁ་	ཁ་	PRON
ས་	གིས་	PART
བླངས་	བླངས་	VERB
ན་	ནས་	PART
ཕྱི་	ཕྱི་	NOUN
ན་	ནས་	PART
འགག་པ་	འགག་པ་	VERB
འགོག་པ་	འགོག་པ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
དང་པོ་	དང་པོ་	ADJ
ཁ་	ཁ་	PRON
ས་	གིས་	PART
བླངས་པ་	བླངས་པ་	VERB
ན་	ན་	ADP
རྩོད་པ་	རྩོད་པ་	VERB
རྫོགས་པ་	རྫོགས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
དགག་པ་	དགག་པ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
མེད་	མེད་	VERB
ན་	ན་	ADP
འགག་པ་	འགག་པ་	VERB
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
མེད་	མེད་	VERB
དོ་	གོ་	PART
ཞེ་ན་	ཅེ་ན་	PART
།		PUNCT
དེ་	དེ་	DET
ནི་	ནི་	NO_POS
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
མ་གྲུབ་པ་	མ་གྲུབ་པ་	NO_POS
འི་	གི་	PART
རྟོག་པ་	རྟོག་པ་	VERB
སྤོང་བ་	སྤོང་བ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
འདི་ལྟ་སྟེ་	འདི་ལྟ་སྟེ་	NO_POS
དཔེར་ན་	དཔེར་ན་	NO_POS
ཆུ་	ཆུ་	NOUN
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
གཏིང་རིང་	གཏིང་རིང་	ADJ
བ་མ་	བ་མ་	NO_POS
ཡིན་པ་	ཡིན་པ་	AUX
ལ་	ལ་	ADP
།		PUNCT
གཏིང་རིང་བ་	གཏིང་རིང་བ་	ADJ
འི་	གི་	PART
བློ་	བློ་	NOUN
དང་	དང་	NO_POS
མངོན་པ་	མངོན་པ་	OTHER
ལྡན་	ལྡན་	VERB
ཞིང་	ཞིང་	SCONJ
འཇིགས་པ་	འཇིགས་པ་	VERB
ར་	ལ་	PART
འགྱུར་བ་	འགྱུར་བ་	VERB
ལ་	ལ་	ADP
དེ་	དེ་	DET
འི་	གི་	PART
འཇིགས་པ་	འཇིགས་པ་	VERB
འི་	གི་	PART
དོགས་པ་	དོགས་པ་	VERB
སྤོང་བ་	སྤོང་བ་	VERB
འི་	གི་	PART
དོན་	དོན་	NOUN
དུ་	ལ་	PART
གཞན་	གཞན་	DET
དེ་	དེ་	DET
ཤེས་པ་	ཤེས་པ་	VERB
ས་	གིས་	PART
འདི་	འདི་	DET
ལ་	ལ་	ADP
ཆུ་	ཆུ་	NOUN
གཏིང་རིང་བ་	གཏིང་རིང་བ་	ADJ
ཡོད་པ་	ཡོད་པ་	VERB
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
ཞེ་	ཅེས་	PART
སྨྲ་བ་	སྨྲ་བ་	VERB
ནི་	ནི་	NO_POS
དེ་	དེ་	DET
མེད་པ་	མེད་པ་	VERB
ལ་	ལ་	ADP
དེ་	དེ་	DET
འི་	གི་	PART
བློ་གསལ་བ་	བློ་གསལ་བ་	OTHER
འི་	གི་	PART
དོན་	དོན་	NOUN
དུ་	ལ་	PART
འཐད་པ་	འཐད་པ་	VERB
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
དགག་བྱ་	དགག་བྱ་	VERB
མེད་པ་	མེད་པ་	VERB
ལ་	ལ་	ADP
ཡང་	ཀྱང་	PART
དགག་བྱ་	དགག་བྱ་	VERB
བརྗོད་པ་	བརྗོད་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
དགག་པ་	དགག་པ་	VERB
བྱེད་པ་	བྱེད་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
གཞན་	གཞན་	DET
ཡང་	ཀྱང་	PART
གལ་ཏེ་	གལ་ཏེ་	NO_POS
མཚུངས་པ་	མཚུངས་པ་	VERB
འི་	གི་	PART
སྐྱོན་	སྐྱོན་	NOUN
ཁས་ལེན་	ཁས་ལེན་	NOUN
ན་	ན་	ADP
མཚུངས་པ་	མཚུངས་པ་	VERB
འི་	གི་	PART
སྐྱོན་	སྐྱོན་	NOUN
ཁ་	ཁ་	PRON
ས་	གིས་	PART
བླངས་པ་	བླངས་པ་	VERB
ཉིད་	ཉིད་	DET
ཀྱིས་	གིས་	PART
རྩོད་པ་	རྩོད་པ་	VERB
རྫོགས་པ་	རྫོགས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
ཞེ་	ཅེས་	PART
ཁ་	ཁ་	PRON
ས་	གིས་	PART
བླངས་	བླངས་	VERB
ན་	ནས་	PART
སྨྲ་བ་	སྨྲ་བ་	VERB
ར་	ལ་	PART
འདོད་པ་	འདོད་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
སྨྲས་པ་	སྨྲས་པ་	VERB
།		PUNCT
མངོན་སུམ་	མངོན་སུམ་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ནི་	ནི་	NO_POS
ཡོད་པ་	ཡོད་པ་	VERB
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
གང་	གང་	NO_POS
ལ་	ལ་	ADP
ས་	གིས་	PART
ཤེ་	ཤེ་	VERB
ན་	ན་	ADP
།		PUNCT
ཡང་དག་པ་	ཡང་དག་པ་	ADJ
རྟོགས་པ་	རྟོགས་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
འདི་	འདི་	DET
མངོན་སུམ་	མངོན་སུམ་	NOUN
གྱི་	གི་	PART
དོན་	དོན་	NOUN
ལ་	ལ་	ADP
དམིགས་	དམིགས་	VERB
ན་	ནས་	PART
བྱ་བ་	བྱ་བ་	VERB
དང་	དང་	NO_POS
བྱ་བ་	བྱ་བ་	VERB
མ་ཡིན་པ་	མ་ཡིན་པ་	OTHER
འི་	གི་	PART
ཡོན་ཏན་	ཡོན་ཏན་	NOUN
ཤེས་པ་	ཤེས་པ་	VERB
ཡང་དག་པ་	ཡང་དག་པ་	ADJ
ར་	ལ་	PART
རྟོགས་པ་	རྟོགས་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
ལྷག་མ་	ལྷག་མ་	NOUN
རྣམས་	རྣམས་	DET
ཀྱང་	ཀྱང་	PART
དེ་བཞིན་	དེ་བཞིན་	OTHER
ནོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
ཚད་མ་	ཚད་མ་	NOUN
དང་	དང་	NO_POS
གཞལ་བྱ་	གཞལ་བྱ་	NOUN
ཡོད་	ཡོད་	VERB
དོ་	གོ་	PART
ཞེ་ན་	ཅེ་ན་	PART
།		PUNCT
བརྗོད་པ་	བརྗོད་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
མངོན་སུམ་	མངོན་སུམ་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
གྲུབ་	གྲུབ་	VERB
ཀྱང་	ཀྱང་	PART
གཞལ་བྱ་	གཞལ་བྱ་	NOUN
ནི་	ནི་	NO_POS
འཐད་པ་	འཐད་པ་	VERB
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
ནི་	ནི་	NO_POS
ཁ་	ཁ་	PRON
ས་	གིས་	PART
བླངས་	བླངས་	VERB
ན་	ན་	ADP
བརྗོད་པ་	བརྗོད་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
མངོན་སུམ་	མངོན་སུམ་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
ཚད་མ་	ཚད་མ་	NOUN
རྣམས་	རྣམས་	DET
ནི་	ནི་	NO_POS
གྲུབ་	གྲུབ་	VERB
ན་	ན་	ADP
གཞན་	གཞན་	DET
གཞལ་བྱ་	གཞལ་བྱ་	NOUN
འི་	གི་	PART
དོན་	དོན་	NOUN
གང་ཞིག་	གང་ཞིག་	NO_POS
ཡིན་པ་	ཡིན་པ་	AUX
སྨོས་	སྨོས་	VERB
ཤིག་	ཅིག་	PART
གང་	གང་	NO_POS
གི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
བུམ་པ་	བུམ་པ་	NOUN
ཉིད་	ཉིད་	DET
མངོན་སུམ་	མངོན་སུམ་	NOUN
ཡིན་	ཡིན་	NO_POS
གྱི་	གི་	PART
བུམ་པ་	བུམ་པ་	NOUN
ནི་	ནི་	NO_POS
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
དབང་པོ་	དབང་པོ་	NOUN
ལ་	ལ་	ADP
རབ་ཏུ་	རབ་ཏུ་	NO_POS
ཕྱོགས་པ་	ཕྱོགས་པ་	VERB
འི་	གི་	PART
དོན་	དོན་	NOUN
གང་ཡིན་པ་	གང་ཡིན་པ་	NO_POS
དེ་	དེ་	DET
ནི་	ནི་	NO_POS
མངོན་སུམ་	མངོན་སུམ་	NOUN
ཡིན་པ་	ཡིན་པ་	AUX
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ན་	ནས་	PART
།		PUNCT
མིག་	མིག་	NOUN
གི་	གི་	PART
དབང་པོ་	དབང་པོ་	NOUN
ལ་	ལ་	ADP
དབང་པོ་	དབང་པོ་	NOUN
འི་	གི་	PART
བརྡ་	བརྡ་	NOUN
བྱ་	བྱ་	VERB
ལ་	ལ་	ADP
དེ་	དེ་	DET
ལ་	ལ་	ADP
རབ་ཏུ་	རབ་ཏུ་	NO_POS
ཕྱོགས་པ་	ཕྱོགས་པ་	VERB
འི་	གི་	PART
དོན་	དོན་	NOUN
གང་ཡིན་པ་	གང་ཡིན་པ་	NO_POS
དེ་	དེ་	DET
ནི་	ནི་	NO_POS
མངོན་སུམ་	མངོན་སུམ་	NOUN
ཡིན་	ཡིན་	NO_POS
ཞིང་	ཞིང་	SCONJ
དེ་ཡང་	དེ་ཡང་	ADV
སྣང་བ་	སྣང་བ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
རྐྱེན་	རྐྱེན་	NOUN
ལ་	ལ་	ADP
ལྟོས་པ་	ལྟོས་པ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
དེ་ཕྱིར་	དེ་ཕྱིར་	NO_POS
བུམ་པ་	བུམ་པ་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ཉིད་	ཉིད་	DET
མངོན་སུམ་	མངོན་སུམ་	NOUN
དུ་	ལ་	PART
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
གྲུབ་པ་	གྲུབ་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ན་	ན་	ADP
ཚད་མ་	ཚད་མ་	NOUN
དེ་	དེ་	DET
གང་	གང་	NO_POS
གི་	གི་	PART
ཡིན་པ་	ཡིན་པ་	AUX
དོན་	དོན་	NOUN
གཞལ་བྱ་	གཞལ་བྱ་	NOUN
ར་	ལ་	PART
གྱུར་པ་	གྱུར་པ་	VERB
དེ་	དེ་	DET
གང་ཞིག་	གང་ཞིག་	NO_POS
ཡིན་པ་	ཡིན་པ་	AUX
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
།		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
དུ་	ལ་	PART
མེ་	མེ་	NOUN
དང་	དང་	NO_POS
དུ་བ་	དུ་བ་	NOUN
ལ་	ལ་	ADP
འབྲེལ་པ་	འབྲེལ་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
མངོན་སུམ་	མངོན་སུམ་	NOUN
སྔོན་	སྔོན་	ADV
དུ་	ལ་	PART
འགྲོ་བ་	འགྲོ་བ་	VERB
ཅན་	ཅན་	PART
རྗེས་སུ་	རྗེས་སུ་	OTHER
དཔག་པ་	དཔག་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
ན་	ན་	ADP
རྗེས་སུ་	རྗེས་སུ་	OTHER
དཔག་པ་	དཔག་པ་	VERB
འི་	གི་	PART
ཤེས་པ་	ཤེས་པ་	VERB
སྐྱེས་པ་	སྐྱེས་པ་	VERB
ན་	ན་	ADP
ཡང་	ཀྱང་	PART
གང་	གང་	NO_POS
གི་	གི་	PART
དེ་	དེ་	DET
རྗེས་སུ་	རྗེས་སུ་	OTHER
དཔག་པ་	དཔག་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
།		PUNCT
རྗེས་སུ་	རྗེས་སུ་	OTHER
དཔག་པ་	དཔག་པ་	VERB
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
དོན་གཞན་	དོན་གཞན་	NO_POS
གང་ཞིག་	གང་ཞིག་	NO_POS
ཡིན་པ་	ཡིན་པ་	AUX
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
།		PUNCT
ལྷག་མ་	ལྷག་མ་	NOUN
ལ་	ལ་	ADP
ཡང་	ཀྱང་	PART
དེ་བཞིན་	དེ་བཞིན་	OTHER
ནོ་	གོ་	PART
། །		PUNCT
སྨྲས་པ་	སྨྲས་པ་	VERB
།		PUNCT
བུམ་པ་	བུམ་པ་	NOUN
ལ་	ལ་	ADP
།		PUNCT
བུམ་པ་	བུམ་པ་	NOUN
འི་	གི་	PART
བློ་	བློ་	NOUN
ནི་	ནི་	NO_POS
ཚད་མ་	ཚད་མ་	NOUN
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	ADP
བུམ་པ་	བུམ་པ་	NOUN
ནི་	ནི་	NO_POS
གཞལ་བྱ་	གཞལ་བྱ་	NOUN
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
ཞེ་ན་	ཅེ་ན་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
དེ་	དེ་	DET
རྐྱེན་	རྐྱེན་	NOUN
དུ་	ལ་	PART
གྱུར་པ་	གྱུར་པ་	VERB
ཉིད་	ཉིད་	DET
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
ཤེས་པ་	ཤེས་པ་	VERB
ཡང་	ཀྱང་	PART
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
ཞིང་	ཞིང་	SCONJ
ཤེས་བྱ་	ཤེས་བྱ་	VERB
ཡང་	ཀྱང་	PART
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
གང་	གང་	NO_POS
གི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
དབང་པོ་	དབང་པོ་	NOUN
དང་	དང་	NO_POS
དོན་	དོན་	NOUN
ཕྲད་པ་	ཕྲད་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
བློ་སྐྱེ་བ་	བློ་སྐྱེ་བ་	NO_POS
ར་	ལ་	PART
འདོད་པ་	འདོད་པ་	VERB
དེ་	དེ་	DET
འི་	གི་	PART
བུམ་པ་	བུམ་པ་	NOUN
ནི་	ནི་	NO_POS
རྐྱེན་	རྐྱེན་	NOUN
དུ་	ལ་	PART
གྱུར་པ་	གྱུར་པ་	VERB
ཉིད་	ཉིད་	DET
ཡིན་པ་	ཡིན་པ་	AUX
དེ་	དེ་	DET
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
བློ་	བློ་	NOUN
ནི་	ནི་	NO_POS
ཚད་མ་	ཚད་མ་	NOUN
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	ADP
བུམ་པ་	བུམ་པ་	NOUN
ཡང་	ཀྱང་	PART
གཞལ་བྱ་	གཞལ་བྱ་	NOUN
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
གཞལ་བྱ་	གཞལ་བྱ་	NOUN
ཡང་	ཀྱང་	PART
བློ་	བློ་	NOUN
ནི་	ནི་	NO_POS
ཚད་མ་	ཚད་མ་	NOUN
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
གཞལ་བྱ་	གཞལ་བྱ་	NOUN
ཡིན་པ་	ཡིན་པ་	AUX
ར་	ལ་	PART
མངོན་པ་	མངོན་པ་	OTHER
བརྗོད་པ་	བརྗོད་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
གང་	གང་	NO_POS
གི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
ཁྱོད་	ཁྱོད་	PRON
ཀྱི་	གི་	PART
བློ་	བློ་	NOUN
གཞལ་བྱ་	གཞལ་བྱ་	NOUN
ཡིན་པ་	ཡིན་པ་	AUX
ར་	ལ་	PART
རྗོད་པ་	རྗོད་པ་	VERB
ར་	ལ་	PART
བྱེད་	བྱེད་	VERB
དེ་	དེ་	DET
ཇི་ལྟ་	ཇི་ལྟ་	ADJ
ཞེ་ན་	ཅེ་ན་	PART
།		PUNCT
བདག་	བདག་	PRON
དང་	དང་	NO_POS
།		PUNCT
ལུས་	ལུས་	NOUN
དང་	དང་	NO_POS
།		PUNCT
དབང་པོ་	དབང་པོ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
དོན་	དོན་	NOUN
དང་	དང་	NO_POS
།		PUNCT
བློ་	བློ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
